"imei","captured_at","lat","lng","speed","heading","altitude","satellites","ignition","io","device_type","hdop","pdop","direction","odometer","x_axis","y_axis","z_axis","distance_delta","signal"
"350317172709754","2026-05-16 14:23:49+00","26.9221516","75.7228216","28",,"436","18","1",,,"0",,"100","0",,,,"0","0"
"350317172709754","2026-05-16 14:23:51+00","26.92212","75.7229883","33",,"438","18","1",,,"0",,"105","0",,,,"0","0"
"350317172709754","2026-05-16 14:23:52+00","26.922095","75.72308","35",,"438","19","1",,,"0",,"105","0",,,,"0","0"
"350317172709754","2026-05-16 14:23:53+00","26.92207","75.7231783","37",,"438","19","1",,,"0",,"104","0",,,,"0","0"
"350317172709754","2026-05-16 14:23:55+00","26.9220533","75.7233716","40",,"439","19","1",,,"0",,"105","0",,,,"0","0"
"350317172709754","2026-05-16 14:23:56+00","26.9220199","75.7234866","41",,"439","19","1",,,"0",,"105","0",,,,"0","0"
"350317172709754","2026-05-16 14:23:57+00","26.922","75.7236","42",,"439","19","1",,,"0",,"105","0",,,,"0","0"
"350317172709754","2026-05-16 14:23:59+00","26.9219166","75.7238383","43",,"440","19","1",,,"0",,"105","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:00+00","26.92188","75.7239533","41",,"441","19","1",,,"0",,"104","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:01+00","26.921825","75.7240733","38",,"442","19","1",,,"0",,"104","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:03+00","26.92176","75.72425","29",,"441","19","1",,,"0",,"107","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:04+00","26.9217433","75.7243166","24",,"440","19","1",,,"0",,"106","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:05+00","26.9217266","75.7243833","23",,"439","19","1",,,"0",,"108","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:07+00","26.9217133","75.7245066","24",,"439","19","1",,,"0",,"101","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:08+00","26.9217016","75.7245766","24",,"439","19","1",,,"0",,"101","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:09+00","26.9216883","75.7246433","23",,"439","19","1",,,"0",,"102","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:11+00","26.9216633","75.7247666","19",,"439","19","1",,,"0",,"100","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:12+00","26.9216516","75.724825","21",,"439","18","1",,,"0",,"103","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:13+00","26.9216333","75.7248849","22",,"438","19","1",,,"0",,"105","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:15+00","26.9215983","75.725005","20",,"438","19","1",,,"0",,"107","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:16+00","26.9215816","75.7250566","18",,"438","19","1",,,"0",,"109","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:17+00","26.9215666","75.7251016","15",,"438","19","1",,,"0",,"107","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:19+00","26.9215433","75.7251933","18",,"438","19","1",,,"0",,"103","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:20+00","26.921535","75.7252383","17",,"438","19","1",,,"0",,"104","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:21+00","26.9215266","75.7252866","18",,"438","19","1",,,"0",,"103","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:23+00","26.9215","75.7253966","20",,"439","19","1",,,"0",,"105","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:24+00","26.9214849","75.72545","20",,"439","19","1",,,"0",,"108","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:26+00","26.921445","75.7255749","26",,"440","19","1",,,"0",,"108","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:27+00","26.9214266","75.7256433","24",,"440","19","1",,,"0",,"103","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:28+00","26.9214116","75.7257066","20",,"440","19","1",,,"0",,"100","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:30+00","26.9213883","75.7258266","22",,"439","19","1",,,"0",,"100","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:31+00","26.921385","75.7258866","21",,"439","19","1",,,"0",,"97","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:33+00","26.9213766","75.7260099","22",,"441","19","1",,,"0",,"97","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:34+00","26.9213733","75.7260766","24",,"441","19","1",,,"0",,"95","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:35+00","26.92137","75.7261433","21",,"441","18","1",,,"0",,"95","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:37+00","26.9213599","75.726255","17",,"441","19","1",,,"0",,"97","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:38+00","26.9213533","75.7263","15",,"441","19","1",,,"0",,"97","0",,,,"0","0"
"350317172709754","2026-05-16 15:07:59+00","26.916965","75.7050516","26",,"432","22","1",,,"0",,"91","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:01+00","26.9169616","75.7052049","27",,"432","22","1",,,"0",,"90","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:02+00","26.9169616","75.7052833","28",,"432","22","1",,,"0",,"88","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:03+00","26.9169616","75.70536","27",,"432","22","1",,,"0",,"91","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:05+00","26.916955","75.7055183","28",,"431","22","1",,,"0",,"93","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:06+00","26.9169533","75.7055966","28",,"431","22","1",,,"0",,"91","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:07+00","26.9169499","75.7056766","28",,"431","22","1",,,"0",,"92","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:09+00","26.9169416","75.7058383","28",,"432","22","1",,,"0",,"93","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:10+00","26.9169333","75.705915","28",,"432","22","1",,,"0",,"98","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:11+00","26.9169216","75.70599","27",,"433","22","1",,,"0",,"101","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:13+00","26.9168966","75.7061316","25",,"433","22","1",,,"0",,"103","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:14+00","26.9168833","75.7062","24",,"433","22","1",,,"0",,"101","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:15+00","26.916875","75.7062716","25",,"433","22","1",,,"0",,"98","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:17+00","26.9168483","75.7064083","24",,"433","22","1",,,"0",,"101","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:18+00","26.9168333","75.7064716","23",,"433","21","1",,,"0",,"102","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:19+00","26.91682","75.7065333","22",,"433","22","1",,,"0",,"100","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:21+00","26.916785","75.7066349","16",,"432","21","1",,,"0",,"125","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:22+00","26.9167599","75.7066616","12",,"432","22","1",,,"0",,"148","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:23+00","26.91673","75.70667","12",,"431","22","1",,,"0",,"162","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:23.01+00","26.91673","75.70667","12",,"431","22","1",,,"0",,"162","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:25+00","26.9166716","75.7066933","10",,"431","22","1",,,"0",,"152","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:26+00","26.9166483","75.7067116","12",,"432","21","1",,,"0",,"130","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:26.01+00","26.9166483","75.7067116","12",,"432","21","1",,,"0",,"130","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:27+00","26.916625","75.7067433","14",,"432","21","1",,,"0",,"119","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:27.01+00","26.916625","75.7067433","14",,"432","21","1",,,"0",,"119","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:28+00","26.9166116","75.7067816","15",,"432","22","1",,,"0",,"104","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:29+00","26.9166","75.7068283","18",,"432","22","1",,,"0",,"101","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:30+00","26.9165883","75.706885","19",,"433","22","1",,,"0",,"101","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:32+00","26.9165716","75.7069916","20",,"432","22","1",,,"0",,"104","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:33+00","26.9165583","75.70705","21",,"432","22","1",,,"0",,"103","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:34+00","26.9165449","75.707115","23",,"432","22","1",,,"0",,"102","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:36+00","26.91652","75.7072516","24",,"431","22","1",,,"0",,"101","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:37+00","26.9165066","75.707315","23",,"432","22","1",,,"0",,"101","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:38+00","26.9164983","75.7073799","24",,"433","22","1",,,"0",,"98","0",,,,"0","0"
"350317172709754","2026-05-16 15:14:12+00","26.9152883","75.7303233","26",,"435","20","1",,,"0",,"92","0",,,,"0","0"
"350317172709754","2026-05-16 15:14:14+00","26.9153016","75.7304849","22",,"436","19","1",,,"0",,"88","0",,,,"0","0"
"350317172709754","2026-05-16 15:14:15+00","26.9153066","75.7305499","22",,"435","21","1",,,"0",,"83","0",,,,"0","0"
"350317172709754","2026-05-16 15:14:17+00","26.915325","75.730675","22",,"434","20","1",,,"0",,"79","0",,,,"0","0"
"350317172709754","2026-05-16 15:14:18+00","26.9153349","75.730735","21",,"433","22","1",,,"0",,"77","0",,,,"0","0"
"350317172709754","2026-05-16 15:14:19+00","26.9153433","75.730795","21",,"433","22","1",,,"0",,"80","0",,,,"0","0"
"350317172709754","2026-05-16 15:14:21+00","26.9153483","75.7309233","23",,"433","21","1",,,"0",,"83","0",,,,"0","0"
"350317172709754","2026-05-16 15:14:22+00","26.9153616","75.7309916","23",,"433","22","1",,,"0",,"80","0",,,,"0","0"
"350317172709754","2026-05-16 15:14:24+00","26.9153883","75.7311283","23",,"432","22","1",,,"0",,"76","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:39+00","26.9213449","75.7263466","15",,"440","19","1",,,"0",,"95","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:41+00","26.9213366","75.72642","13",,"440","19","1",,,"0",,"95","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:42+00","26.9213333","75.7264533","11",,"439","19","1",,,"0",,"97","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:44+00","26.9213283","75.7265316","18",,"439","19","1",,,"0",,"91","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:45+00","26.9213283","75.7265899","23",,"439","19","1",,,"0",,"93","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:46+00","26.921325","75.7266616","27",,"441","19","1",,,"0",,"95","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:48+00","26.9213033","75.7268066","24",,"441","19","1",,,"0",,"100","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:49+00","26.9212933","75.7268699","22",,"441","19","1",,,"0",,"100","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:50+00","26.9212816","75.7269283","19",,"441","19","1",,,"0",,"98","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:52+00","26.9212599","75.7270183","14",,"441","19","1",,,"0",,"106","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:53+00","26.92125","75.72706","15",,"441","19","1",,,"0",,"95","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:53.01+00","26.92125","75.72706","15",,"441","19","1",,,"0",,"95","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:54+00","26.9212516","75.7271066","17",,"440","19","1",,,"0",,"87","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:56+00","26.921245","75.7272016","14",,"439","19","1",,,"0",,"97","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:57+00","26.9212399","75.7272466","16",,"440","19","1",,,"0",,"97","0",,,,"0","0"
"350317172709754","2026-05-16 14:24:58+00","26.9212366","75.7272916","14",,"439","19","1",,,"0",,"96","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:00+00","26.9212283","75.72737","12",,"439","19","1",,,"0",,"96","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:01+00","26.9212249","75.7274033","10",,"439","19","1",,,"0",,"97","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:02+00","26.92122","75.72743","9",,"439","19","1",,,"0",,"104","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:04+00","26.9212","75.7274866","11",,"439","17","1",,,"0",,"99","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:05+00","26.9211966","75.7275233","14",,"438","19","1",,,"0",,"86","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:05.01+00","26.9211966","75.7275233","14",,"438","19","1",,,"0",,"86","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:06+00","26.9212016","75.7275666","18",,"437","19","1",,,"0",,"85","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:08+00","26.9212033","75.7276983","27",,"437","19","1",,,"0",,"95","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:09+00","26.921195","75.72778","29",,"437","19","1",,,"0",,"97","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:10+00","26.921185","75.7278566","25",,"437","19","1",,,"0",,"98","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:12+00","26.9211549","75.7279783","23",,"438","19","1",,,"0",,"113","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:13+00","26.9211349","75.7280483","27",,"438","19","1",,,"0",,"100","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:13.01+00","26.9211349","75.7280483","27",,"438","19","1",,,"0",,"100","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:14+00","26.92113","75.7281383","33",,"438","19","1",,,"0",,"92","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:16+00","26.92113","75.72834","34",,"437","19","1",,,"0",,"91","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:17+00","26.92113","75.7284316","29",,"437","19","1",,,"0",,"90","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:18+00","26.9211283","75.7285116","26",,"436","18","1",,,"0",,"91","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:20+00","26.921125","75.72865","22",,"436","18","1",,,"0",,"92","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:21+00","26.9211216","75.7287116","20",,"436","18","1",,,"0",,"94","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:22+00","26.9211183","75.7287733","21",,"436","18","1",,,"0",,"93","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:24+00","26.9211116","75.7289016","23",,"436","18","1",,,"0",,"91","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:25+00","26.92111","75.7289683","23",,"436","19","1",,,"0",,"92","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:27+00","26.921105","75.7291083","26",,"436","18","1",,,"0",,"92","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:28+00","26.9211016","75.729185","28",,"436","19","1",,,"0",,"95","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:29+00","26.9210966","75.7292666","29",,"436","19","1",,,"0",,"94","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:31+00","26.9210833","75.7294333","28",,"438","19","1",,,"0",,"96","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:32+00","26.9210816","75.7295083","25",,"439","19","1",,,"0",,"96","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:34+00","26.9210766","75.7296316","20",,"440","19","1",,,"0",,"94","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:35+00","26.9210766","75.7296849","17",,"441","19","1",,,"0",,"96","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:36+00","26.9210733","75.7297249","13",,"441","19","1",,,"0",,"86","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:36.01+00","26.9210733","75.7297249","13",,"441","19","1",,,"0",,"86","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:38+00","26.92107","75.729775","5",,"441","19","1",,,"0",,"101","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:39+00","26.9210683","75.72979","5",,"440","19","1",,,"0",,"101","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:40+00","26.9210666","75.7298066","6",,"440","19","1",,,"0",,"88","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:41+00","26.9210666","75.7298216","5",,"440","19","1",,,"0",,"88","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:46+00","26.9210633","75.7298333","0",,"440","19","1",,,"0",,"88","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:51+00","26.9210633","75.7298333","0",,"440","19","1",,,"0",,"88","0",,,,"0","0"
"350317172709754","2026-05-16 14:25:56+00","26.9210633","75.7298333","0",,"440","19","1",,,"0",,"88","0",,,,"0","0"
"350317172709754","2026-05-16 14:26:01+00","26.9210633","75.7298333","0",,"440","19","1",,,"0",,"88","0",,,,"0","0"
"350317172709754","2026-05-16 14:26:06+00","26.9210633","75.7298333","0",,"440","19","1",,,"0",,"88","0",,,,"0","0"
"350317172709754","2026-05-16 14:26:11+00","26.9210633","75.7298333","0",,"440","19","1",,,"0",,"88","0",,,,"0","0"
"350317172709754","2026-05-16 14:26:16+00","26.9210633","75.7298333","0",,"440","19","1",,,"0",,"88","0",,,,"0","0"
"350317172709754","2026-05-16 14:26:21+00","26.9210633","75.7298333","0",,"440","18","1",,,"0",,"88","0",,,,"0","0"
"350317172709754","2026-05-16 14:26:26+00","26.9210633","75.7298333","0",,"440","18","1",,,"0",,"88","0",,,,"0","0"
"350317172709754","2026-05-16 14:26:29+00","26.9210566","75.72988","8",,"439","19","1",,,"0",,"90","0",,,,"0","0"
"350317172709754","2026-05-16 14:26:31+00","26.92105","75.72993","7",,"439","19","1",,,"0",,"99","0",,,,"0","0"
"350317172709754","2026-05-16 14:26:34+00","26.9210416","75.7299716","7",,"438","19","1",,,"0",,"91","0",,,,"0","0"
"350317172709754","2026-05-16 14:26:36+00","26.92104","75.73002","5",,"438","19","1",,,"0",,"85","0",,,,"0","0"
"350317172709754","2026-05-16 14:26:41+00","26.9210383","75.73003","0",,"438","19","1",,,"0",,"85","0",,,,"0","0"
"350317172709754","2026-05-16 14:26:46+00","26.9210383","75.73003","0",,"438","18","1",,,"0",,"85","0",,,,"0","0"
"350317172709754","2026-05-16 14:26:51+00","26.9210383","75.73003","0",,"438","19","1",,,"0",,"85","0",,,,"0","0"
"350317172709754","2026-05-16 14:26:56+00","26.92104","75.730065","11",,"438","19","1",,,"0",,"94","0",,,,"0","0"
"350317172709754","2026-05-16 14:26:57+00","26.9210333","75.730105","14",,"438","18","1",,,"0",,"99","0",,,,"0","0"
"350317172709754","2026-05-16 14:26:58+00","26.921025","75.7301483","14",,"438","19","1",,,"0",,"102","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:00+00","26.9210133","75.7302333","14",,"437","18","1",,,"0",,"95","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:01+00","26.921015","75.7302683","12",,"437","16","1",,,"0",,"90","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:02+00","26.92102","75.7302966","9",,"437","14","1",,,"0",,"84","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:04+00","26.9210316","75.7303383","7",,"437","14","1",,,"0",,"75","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:05+00","26.921045","75.7303683","5",,"436","11","1",,,"0",,"72","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:07+00","26.9210833","75.7303966","5",,"436","8","1",,,"0",,"52","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:12+00","26.920965","75.7304666","0",,"434","14","1",,,"0",,"52","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:16+00","26.9209116","75.7305433","8",,"433","15","1",,,"0",,"111","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:17+00","26.9209","75.7306433","27",,"433","16","1",,,"0",,"97","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:18+00","26.9208916","75.730745","33",,"434","18","1",,,"0",,"96","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:20+00","26.9208716","75.7309516","37",,"434","18","1",,,"0",,"96","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:21+00","26.9208716","75.7310733","39",,"434","18","1",,,"0",,"95","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:22+00","26.9208683","75.7312816","36",,"436","18","1",,,"0",,"94","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:24+00","26.920865","75.7313683","32",,"436","18","1",,,"0",,"95","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:25+00","26.9208683","75.7314433","25",,"438","19","1",,,"0",,"99","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:27+00","26.9208366","75.7315383","11",,"439","19","1",,,"0",,"113","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:31+00","26.92082","75.73154","0",,"442","18","1",,,"0",,"113","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:33+00","26.92075","75.7315233","17",,"442","18","1",,,"0",,"183","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:34+00","26.9206883","75.7315183","17",,"442","19","1",,,"0",,"175","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:35+00","26.9206366","75.7315166","17",,"442","19","1",,,"0",,"174","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:37+00","26.9205283","75.731505","20",,"442","17","1",,,"0",,"187","0",,,,"0","0"
"350317172709754","2026-05-16 14:27:38+00","26.9204666","75.731495","22",,"441","18","1",,,"0",,"184","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:40+00","26.9164783","75.7075083","22",,"433","22","1",,,"0",,"99","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:41+00","26.9164699","75.70757","21",,"433","22","1",,,"0",,"100","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:42+00","26.9164633","75.7076316","22",,"433","22","1",,,"0",,"98","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:44+00","26.9164566","75.707695","21",,"433","22","1",,,"0",,"97","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:45+00","26.9164433","75.707815","22",,"433","21","1",,,"0",,"94","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:47+00","26.91643","75.707945","23",,"433","20","1",,,"0",,"96","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:49+00","26.9164166","75.7080683","21",,"433","22","1",,,"0",,"96","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:50+00","26.9164116","75.7081266","20",,"433","22","1",,,"0",,"93","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:52+00","26.9164033","75.7082433","21",,"433","22","1",,,"0",,"92","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:53+00","26.9163983","75.7083066","21",,"434","21","1",,,"0",,"96","0",,,,"0","0"
"350317172709754","2026-05-16 15:08:55+00","26.9163883","75.7084283","21",,"435","22","1",,,"0",,"95","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:23+00","26.9161916","75.7103733","29",,"432","22","1",,,"0",,"100","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:24+00","26.91618","75.7104516","29",,"431","21","1",,,"0",,"98","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:26+00","26.91617","75.7105299","28",,"431","22","1",,,"0",,"98","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:27+00","26.916155","75.7106866","26",,"432","22","1",,,"0",,"100","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:28+00","26.9161433","75.7107549","24",,"431","22","1",,,"0",,"100","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:30+00","26.916125","75.71088","21",,"431","22","1",,,"0",,"99","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:31+00","26.9161166","75.710935","19",,"431","22","1",,,"0",,"99","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:32+00","26.9161066","75.7109816","16",,"431","22","1",,,"0",,"100","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:34+00","26.9161","75.7110483","11",,"431","22","1",,,"0",,"102","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:35+00","26.9160916","75.7110783","13",,"431","22","1",,,"0",,"110","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:36+00","26.9160783","75.7111099","13",,"431","22","1",,,"0",,"118","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:38+00","26.9160266","75.7111866","17",,"431","22","1",,,"0",,"125","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:39+00","26.9159966","75.7112266","19",,"431","22","1",,,"0",,"123","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:40+00","26.9159616","75.7112683","21",,"431","22","1",,,"0",,"125","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:42+00","26.9159","75.711385","25",,"431","22","1",,,"0",,"110","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:42.01+00","26.9159","75.711385","25",,"431","22","1",,,"0",,"110","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:43+00","26.9158766","75.7114566","26",,"431","22","1",,,"0",,"107","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:44+00","26.9158583","75.7115316","27",,"431","22","1",,,"0",,"106","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:46+00","26.9158333","75.7116949","29",,"431","22","1",,,"0",,"101","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:47+00","26.9158183","75.71178","29",,"432","22","1",,,"0",,"103","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:49+00","26.915795","75.7119466","29",,"432","22","1",,,"0",,"99","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:50+00","26.9157883","75.71203","28",,"432","22","1",,,"0",,"97","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:51+00","26.9157816","75.7121116","28",,"432","22","1",,,"0",,"97","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:53+00","26.915765","75.7122649","26",,"433","22","1",,,"0",,"98","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:55+00","26.9157483","75.71241","26",,"433","22","1",,,"0",,"96","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:56+00","26.9157383","75.7124833","26",,"433","21","1",,,"0",,"98","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:57+00","26.9157266","75.7125566","26",,"433","22","1",,,"0",,"101","0",,,,"0","0"
"350317172709754","2026-05-16 15:09:59+00","26.9157016","75.7127133","28",,"433","22","1",,,"0",,"99","0",,,,"0","0"
"350317172709754","2026-05-16 15:10:00+00","26.915685","75.7127983","30",,"434","21","1",,,"0",,"100","0",,,,"0","0"
"350317172709754","2026-05-16 15:10:01+00","26.9156733","75.712885","31",,"434","21","1",,,"0",,"98","0",,,,"0","0"
"350317172709754","2026-05-16 15:10:02+00","26.915665","75.712975","32",,"434","21","1",,,"0",,"97","0",,,,"0","0"
"350317172709754","2026-05-16 15:10:04+00","26.9156466","75.713155","31",,"435","22","1",,,"0",,"97","0",,,,"0","0"
"350317172709754","2026-05-16 15:10:06+00","26.9156283","75.7133133","27",,"435","22","1",,,"0",,"97","0",,,,"0","0"
"350317172709754","2026-05-16 15:10:07+00","26.9156216","75.7133833","24",,"435","21","1",,,"0",,"90","0",,,,"0","0"
"350317172709754","2026-05-16 15:10:08+00","26.9156166","75.7134483","22",,"434","22","1",,,"0",,"94","0",,,,"0","0"
"350317172709754","2026-05-16 15:10:09+00","26.91561","75.7135116","23",,"435","22","1",,,"0",,"98","0",,,,"0","0"
